,pgl_basic,game,date,age,team,opp,gameResult,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
37,38,38,2015-01-10,23-333,CHI,MIL,8,0,13:01,2,6,.333,1,4,.250,2,2,1.000,0,5,5,0,0,0,1,1,7,3.7,0
38,39,39,2015-01-12,23-335,CHI,ORL,-7,0,11:06,2,7,.286,1,4,.250,6,9,.667,1,1,2,0,2,1,0,2,11,8.6,+2
39,40,40,2015-01-14,23-337,CHI,WAS,-6,0,17:20,2,8,.250,2,4,.500,6,8,.750,1,3,4,1,3,1,0,2,12,11.6,+4
40,41,41,2015-01-16,23-339,CHI,BOS,16,0,25:41,1,5,.200,0,4,.000,3,4,.750,0,3,3,4,2,0,1,2,5,5.4,-1
41,42,42,2015-01-17,23-340,CHI,ATL,-8,0,15:03,1,4,.250,1,4,.250,2,2,1.000,0,4,4,0,0,0,2,6,5,-0.6,-2
42,43,43,2015-01-19,23-342,CHI,CLE,-14,0,15:26,0,1,.000,0,0,,3,3,1.000,1,1,2,0,0,0,1,2,3,1.5,-7
43,44,44,2015-01-22,23-345,CHI,SAS,23,0,15:26,3,6,.500,0,2,.000,0,0,,0,0,0,2,1,1,0,1,6,5.7,+11
44,45,45,2015-01-23,23-346,CHI,DAL,4,0,2:01,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,1,1,3,1.6,-4
45,46,46,2015-01-25,23-348,CHI,MIA,-12,0,11:51,2,7,.286,2,4,.500,0,0,,0,0,0,0,0,0,0,0,6,1.9,+1
46,47,47,2015-01-27,23-350,CHI,GSW,2,0,30:39,3,6,.500,2,4,.500,4,5,.800,0,7,7,1,1,0,2,5,12,8.4,+6
47,48,48,2015-01-29,23-352,CHI,LAL,-5,1,12:18,0,2,.000,0,1,.000,0,0,,0,0,0,0,1,0,1,0,0,-1.4,-6
48,49,49,2015-01-30,23-353,CHI,PHO,-6,0,7:35,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,1,0,-2.1,-17
49,50,50,2015-02-04,23-358,CHI,HOU,-11,0,12:16,1,8,.125,1,2,.500,0,0,,1,2,3,1,0,0,0,0,3,-0.2,-17
50,51,51,2015-02-07,23-361,CHI,NOP,35,0,12:42,2,3,.667,0,1,.000,0,0,,0,2,2,4,0,0,0,0,4,6.1,+14
51,52,52,2015-02-08,23-362,CHI,ORL,1,0,3:08,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,1.0,-6
52,53,53,2015-02-10,23-364,CHI,SAC,18,0,12:01,1,5,.200,1,5,.200,0,0,,0,2,2,0,1,0,1,2,3,-0.3,+3
53,54,54,2015-02-12,24-001,CHI,CLE,15,0,18:34,3,8,.375,1,5,.200,0,0,,2,2,4,2,1,0,0,3,7,5.8,+4
54,55,55,2015-02-20,24-009,CHI,DET,-9,0,9:08,1,2,.500,1,1,1.000,0,0,,1,1,2,0,1,0,0,1,3,3.6,+7
55,56,56,2015-02-21,24-010,CHI,PHO,5,0,13:41,3,8,.375,2,6,.333,0,0,,1,2,3,0,0,0,1,1,8,3.5,+6
56,57,57,2015-02-23,24-012,CHI,MIL,16,0,31:05,4,11,.364,2,6,.333,6,8,.750,3,11,14,1,1,2,3,1,16,14.2,+15
57,58,58,2015-02-25,24-014,CHI,CHO,-12,0,11:49,3,4,.750,0,1,.000,0,0,,0,1,1,1,0,0,1,2,6,3.6,-4
58,59,59,2015-02-27,24-016,CHI,MIN,7,0,18:49,2,9,.222,0,3,.000,4,5,.800,2,2,4,3,0,1,0,4,8,5.3,-4
59,60,60,2015-03-01,24-018,CHI,LAC,-10,0,30:40,11,23,.478,2,7,.286,5,8,.625,2,7,9,0,0,1,2,4,29,16.7,-9
60,61,61,2015-03-03,24-020,CHI,WAS,5,0,31:43,6,13,.462,3,7,.429,8,11,.727,2,6,8,0,0,1,2,0,23,17.0,+2
61,62,62,2015-03-05,24-022,CHI,OKC,3,0,33:45,5,15,.333,2,9,.222,14,16,.875,0,8,8,1,0,2,1,2,26,19.4,+12
62,63,63,2015-03-06,24-023,CHI,IND,-14,0,30:55,3,13,.231,0,6,.000,4,5,.800,1,7,8,0,2,0,3,5,10,1.5,0
63,64,64,2015-03-08,24-025,CHI,SAS,-11,0,27:41,5,10,.500,0,2,.000,9,9,1.000,1,2,3,1,1,2,4,3,19,13.2,-13
64,65,65,2015-03-09,24-026,CHI,MEM,-10,0,28:51,6,13,.462,2,3,.667,4,5,.800,2,10,12,1,2,0,3,2,18,14.2,-5
65,66,66,2015-03-11,24-028,CHI,PHI,9,1,42:32,5,13,.385,2,5,.400,4,5,.800,0,12,12,5,0,1,4,3,16,11.1,+19
66,67,67,2015-03-13,24-030,CHI,CHO,-10,0,34:55,5,15,.333,2,8,.250,3,4,.750,2,7,9,3,1,2,1,3,15,11.9,-11
67,68,68,2015-03-15,24-032,CHI,OKC,-9,0,29:41,8,18,.444,2,8,.250,9,9,1.000,2,2,4,1,2,1,2,4,27,19.4,-8
68,69,69,2015-03-18,24-035,CHI,IND,17,0,30:41,8,15,.533,1,7,.143,8,9,.889,1,8,9,2,2,2,2,2,25,22.4,+21
69,70,70,2015-03-20,24-037,CHI,TOR,16,0,31:33,11,21,.524,3,11,.273,4,5,.800,2,9,11,1,0,4,2,3,29,22.7,+15
70,71,71,2015-03-21,24-038,CHI,DET,-16,0,23:53,1,8,.125,1,5,.200,5,5,1.000,0,5,5,4,0,0,2,1,8,4.7,+5
71,72,72,2015-03-23,24-040,CHI,CHO,12,0,31:33,10,19,.526,1,6,.167,7,10,.700,0,8,8,2,0,1,2,2,28,19.2,+5
72,73,73,2015-03-25,24-042,CHI,TOR,13,0,27:55,6,11,.545,1,4,.250,2,2,1.000,0,2,2,2,1,0,2,4,15,9.1,+24
73,74,74,2015-03-28,24-045,CHI,NYK,31,0,25:42,8,15,.533,3,7,.429,5,6,.833,2,4,6,2,1,1,2,4,24,18.4,+19
74,75,75,2015-04-01,24-049,CHI,MIL,-4,0,22:52,3,10,.300,0,5,.000,0,0,,1,5,6,0,1,0,4,2,6,-1.4,-9
75,76,76,2015-04-03,24-051,CHI,DET,6,0,20:07,3,7,.429,0,3,.000,5,6,.833,1,5,6,1,1,0,0,1,11,10.4,+18
76,77,77,2015-04-05,24-053,CHI,CLE,-5,0,24:07,3,12,.250,3,9,.333,3,6,.500,0,10,10,0,0,0,2,0,12,4.6,+2
77,78,78,2015-04-08,24-056,CHI,ORL,-2,0,27:08,3,11,.273,3,5,.600,6,7,.857,1,1,2,2,1,0,1,1,15,10.1,+3
78,79,79,2015-04-09,24-057,CHI,MIA,11,0,16:58,2,7,.286,2,7,.286,3,4,.750,3,0,3,1,3,0,1,0,9,9.3,-18
79,80,80,2015-04-11,24-059,CHI,PHI,7,0,14:56,2,6,.333,1,3,.333,0,0,,0,2,2,1,0,0,0,2,5,2.1,-10
80,81,81,2015-04-13,24-061,CHI,BRK,27,0,24:25,8,15,.533,6,11,.545,4,4,1.000,0,2,2,0,3,0,1,1,26,20.9,+21
81,82,82,2015-04-15,24-063,CHI,ATL,6,0,31:56,3,9,.333,2,7,.286,3,3,1.000,2,4,6,3,1,3,2,3,11,10.5,+22
