,pgl_basic,game,date,age,team,opp,gameResult,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
25,504,26,2014-12-23,28-117,BOS,ORL,-5,1,25:14,2,6,.333,0,1,.000,0,0,,0,0,0,0,1,0,1,0,4,0.6,-9
26,505,27,2014-12-26,28-120,BOS,BRK,-2,1,33:33,10,18,.556,1,5,.200,1,2,.500,0,3,3,5,0,0,0,3,22,16.2,+3
27,506,28,2014-12-27,28-121,BOS,WAS,-13,1,31:51,7,17,.412,2,8,.250,7,8,.875,1,4,5,0,1,0,1,2,23,14.6,-16
28,507,29,2014-12-31,28-125,BOS,SAC,22,1,24:06,2,6,.333,0,1,.000,2,3,.667,0,4,4,1,0,1,0,2,6,4.0,+10
29,508,30,2015-01-02,28-127,BOS,DAL,-18,1,31:48,7,15,.467,2,6,.333,2,2,1.000,0,6,6,2,1,0,1,3,18,12.3,-16
30,509,31,2015-01-03,28-128,BOS,CHI,-5,1,37:48,4,18,.222,0,3,.000,3,3,1.000,0,9,9,2,1,1,4,3,11,0.6,-2
31,510,32,2015-01-05,28-130,BOS,CHO,-9,1,25:42,3,13,.231,0,1,.000,1,1,1.000,0,1,1,0,0,0,0,0,7,-0.6,-18
32,511,33,2015-01-07,28-132,BOS,BRK,8,1,32:50,4,11,.364,0,3,.000,0,0,,0,1,1,2,1,0,1,2,8,2.8,-1
33,512,36,2015-01-14,28-139,MEM,BRK,11,0,26:30,3,11,.273,0,4,.000,4,4,1.000,1,2,3,2,0,0,1,2,10,4.4,-9
34,513,37,2015-01-16,28-141,MEM,ORL,10,0,31:27,8,18,.444,0,3,.000,5,5,1.000,1,4,5,2,0,1,2,2,21,12.8,+15
35,514,38,2015-01-17,28-142,MEM,POR,4,0,30:09,6,14,.429,3,5,.600,2,2,1.000,3,2,5,1,1,0,0,0,17,14.0,-8
36,515,39,2015-01-19,28-144,MEM,DAL,-8,0,32:18,5,14,.357,0,5,.000,1,1,1.000,2,6,8,3,2,1,2,1,11,8.8,-7
37,516,40,2015-01-21,28-146,MEM,TOR,6,1,26:07,2,6,.333,0,1,.000,2,2,1.000,0,2,2,1,0,1,1,4,6,2.0,+5
38,517,41,2015-01-24,28-149,MEM,PHI,18,1,27:34,6,11,.545,2,2,1.000,4,4,1.000,0,1,1,1,0,0,1,0,18,12.7,+10
39,518,42,2015-01-26,28-151,MEM,ORL,9,1,26:17,4,6,.667,2,2,1.000,2,2,1.000,0,6,6,2,1,1,1,3,12,12.1,+3
40,519,43,2015-01-27,28-152,MEM,DAL,19,1,30:45,3,7,.429,2,3,.667,0,0,,1,4,5,2,0,0,0,1,8,7.2,0
41,520,44,2015-01-29,28-154,MEM,DEN,30,1,26:17,4,9,.444,2,6,.333,3,4,.750,0,2,2,0,0,0,0,0,13,8.5,+23
42,521,45,2015-01-31,28-156,MEM,OKC,11,1,34:38,4,12,.333,0,4,.000,0,0,,1,1,2,2,0,1,1,3,8,2.1,-1
43,522,46,2015-02-02,28-158,MEM,PHO,1,1,36:09,4,12,.333,1,3,.333,3,5,.600,4,3,7,1,2,0,1,1,12,9.4,-1
44,523,47,2015-02-04,28-160,MEM,UTA,10,1,20:50,4,8,.500,1,3,.333,4,4,1.000,0,0,0,4,1,1,0,2,13,12.7,-4
45,524,48,2015-02-06,28-162,MEM,MIN,-1,1,31:12,5,13,.385,0,2,.000,5,9,.556,1,2,3,2,0,0,1,2,15,7.2,+4
46,525,49,2015-02-08,28-164,MEM,ATL,6,1,26:21,3,10,.300,1,3,.333,4,4,1.000,3,3,6,0,1,0,1,1,11,7.8,+7
47,526,50,2015-02-10,28-166,MEM,BRK,9,1,35:11,3,9,.333,1,4,.250,4,6,.667,0,3,3,4,0,1,1,2,11,7.7,+11
48,527,51,2015-02-11,28-167,MEM,OKC,-16,1,27:52,4,13,.308,1,2,.500,2,2,1.000,0,2,2,2,0,0,1,2,11,3.7,-15
49,528,52,2015-02-22,28-178,MEM,POR,6,1,24:35,6,9,.667,0,2,.000,0,0,,0,5,5,0,1,0,0,0,12,10.6,-4
50,529,53,2015-02-23,28-179,MEM,LAC,3,1,34:36,5,12,.417,3,6,.500,3,4,.750,1,5,6,2,1,0,2,0,16,11.8,0
51,530,54,2015-02-25,28-181,MEM,SAC,-12,1,30:06,4,9,.444,0,1,.000,3,3,1.000,3,0,3,2,0,0,1,3,11,7.6,+12
52,531,55,2015-02-27,28-183,MEM,LAC,-18,1,16:13,0,6,.000,0,1,.000,2,3,.667,1,2,3,1,0,1,2,2,2,-2.7,-16
53,532,56,2015-02-28,28-184,MEM,MIN,4,1,29:47,3,5,.600,1,1,1.000,6,7,.857,0,4,4,4,0,2,2,5,13,11.7,+1
54,533,57,2015-03-03,28-187,MEM,UTA,-11,1,36:01,3,13,.231,0,1,.000,0,0,,2,4,6,4,1,1,1,2,6,3.4,-18
55,534,58,2015-03-04,28-188,MEM,HOU,2,1,32:59,5,12,.417,2,5,.400,0,0,,0,4,4,4,0,0,1,1,12,8.2,-9
56,535,59,2015-03-06,28-190,MEM,LAL,7,1,32:02,3,12,.250,0,2,.000,10,10,1.000,1,4,5,1,1,0,1,2,16,10.6,+10
57,536,60,2015-03-07,28-191,MEM,NOP,-6,1,35:32,8,18,.444,0,3,.000,4,6,.667,2,2,4,3,1,1,4,3,20,10.4,-1
58,537,61,2015-03-09,28-193,MEM,CHI,10,1,33:45,7,11,.636,3,4,.750,2,2,1.000,1,6,7,1,1,0,0,1,19,17.9,+10
59,538,62,2015-03-11,28-195,MEM,BOS,-3,1,31:31,4,13,.308,1,2,.500,2,2,1.000,1,3,4,1,1,0,0,1,11,6.4,-8
60,539,63,2015-03-12,28-196,MEM,WAS,-20,1,21:34,3,8,.375,1,3,.333,1,2,.500,0,6,6,3,1,0,2,2,8,5.3,-17
61,540,64,2015-03-14,28-198,MEM,MIL,13,1,26:42,5,13,.385,2,4,.500,3,4,.750,3,2,5,2,1,0,3,2,15,8.8,-2
62,541,65,2015-03-16,28-200,MEM,DEN,11,1,17:06,2,4,.500,0,1,.000,2,2,1.000,0,2,2,0,0,0,1,3,6,2.4,-11
63,542,66,2015-03-17,28-201,MEM,DET,-10,1,32:39,7,12,.583,3,3,1.000,4,4,1.000,1,4,5,1,2,0,1,1,21,18.6,-12
64,543,67,2015-03-20,28-204,MEM,DAL,11,0,26:38,5,11,.455,2,6,.333,3,3,1.000,0,3,3,0,1,2,1,4,15,10.0,-9
65,544,68,2015-03-21,28-205,MEM,POR,11,1,39:55,8,16,.500,5,7,.714,2,2,1.000,0,9,9,0,0,0,0,0,23,17.7,+15
66,545,69,2015-03-23,28-207,MEM,NYK,21,1,34:06,4,9,.444,0,1,.000,4,4,1.000,1,2,3,1,0,1,1,2,12,8.2,+12
67,546,70,2015-03-25,28-209,MEM,CLE,-22,0,26:05,4,11,.364,0,2,.000,3,4,.750,1,4,5,1,1,1,0,4,11,7.2,-14
68,547,71,2015-03-27,28-211,MEM,GSW,-23,0,32:28,7,12,.583,2,2,1.000,0,0,,1,7,8,1,1,0,1,1,16,13.5,-16
69,548,72,2015-03-29,28-213,MEM,SAS,-14,0,31:46,8,15,.533,2,2,1.000,1,1,1.000,0,1,1,0,0,0,0,1,19,11.6,-5
70,549,73,2015-03-30,28-214,MEM,SAC,14,1,33:18,6,11,.545,2,5,.400,2,3,.667,0,4,4,4,1,1,0,2,16,15.2,+17
71,550,74,2015-04-03,28-218,MEM,OKC,8,1,37:22,7,12,.583,2,5,.400,6,8,.750,1,4,5,1,0,2,1,3,22,17.4,+7
72,551,75,2015-04-04,28-219,MEM,WAS,-9,1,29:16,3,7,.429,0,1,.000,3,4,.750,1,3,4,3,0,0,0,0,9,8.6,-8
73,552,76,2015-04-08,28-223,MEM,NOP,36,1,33:02,7,11,.636,1,2,.500,0,0,,1,3,4,1,0,0,0,1,15,12.0,+27
74,553,77,2015-04-10,28-225,MEM,UTA,1,1,35:39,5,11,.455,0,3,.000,2,4,.500,1,3,4,3,1,0,3,3,12,6.0,+4
75,554,78,2015-04-11,28-226,MEM,LAC,-8,1,40:52,5,16,.313,1,6,.167,4,6,.667,1,4,5,4,0,1,4,3,15,5.2,-2
76,555,79,2015-04-13,28-228,MEM,GSW,-4,1,21:46,2,6,.333,0,1,.000,0,0,,0,1,1,1,1,0,2,0,4,0.6,-29
77,556,80,2015-04-15,28-230,MEM,IND,12,1,34:27,6,14,.429,1,4,.250,1,1,1.000,2,0,2,3,1,1,4,3,14,6.6,+7
